Num_Children,Gender,Income,Own_Car,Own_Housing,Credit_Card_Issuing
2,Female,66250,No,No,Denied
3,Female,49796,Yes,No,Denied
4,Female,75039,Yes,No,Denied
6,Male,102999,Yes,Yes,Approved
2,Female,48119,Yes,No,Denied
2,Male,62562,No,No,Denied
3,Female,82124,No,No,Denied
2,Female,36146,Yes,No,Denied
0,Female,65726,Yes,Yes,Denied
2,Male,102587,Yes,Yes,Approved
1,Male,100790,Yes,Yes,Approved
2,Male,96674,Yes,No,Approved
4,Male,103107,No,Yes,Approved
2,Male,98150,Yes,No,Approved
1,Female,39259,Yes,No,Denied
2,Male,43084,Yes,Yes,Denied
1,Male,117642,Yes,Yes,Approved
1,Male,60534,No,Yes,Denied
1,Female,79045,Yes,No,Denied
3,Female,43720,Yes,No,Denied
1,Female,97623,Yes,No,Approved
3,Female,53163,Yes,No,Denied
2,Male,52389,No,No,Denied
3,Female,51158,Yes,No,Denied
0,Male,60525,No,No,Denied
2,Male,63042,Yes,No,Denied
0,Male,74414,Yes,No,Approved
0,Female,45998,Yes,Yes,Denied
2,Male,81126,Yes,No,Approved
1,Female,66032,No,Yes,Denied
4,Male,63694,Yes,No,Denied
0,Female,69018,Yes,No,Denied
2,Male,80026,Yes,Yes,Approved
4,Female,79875,Yes,No,Denied
1,Male,72512,Yes,No,Denied
0,Female,38923,Yes,No,Denied
2,Male,43110,Yes,Yes,Denied
1,Female,87513,No,No,Denied
0,Male,104717,Yes,Yes,Approved
1,Female,74378,Yes,Yes,Denied
2,Male,99156,Yes,Yes,Approved
1,Male,79983,Yes,No,Approved
9,Male,119325,Yes,No,Approved
3,Female,41082,No,No,Denied
0,Female,76954,Yes,Yes,Denied
0,Female,77426,Yes,No,Denied
6,Female,42794,Yes,No,Denied
2,Female,72035,Yes,No,Denied
0,Female,75533,Yes,No,Denied
1,Female,73906,Yes,No,Denied
2,Male,94056,No,Yes,Approved
2,Female,42991,Yes,No,Denied
1,Male,57320,Yes,No,Denied
2,Male,118699,Yes,No,Approved
2,Male,86410,Yes,Yes,Approved
3,Male,98653,Yes,Yes,Approved
2,Male,107284,No,No,Approved
3,Male,102134,No,No,Approved
2,Male,94671,Yes,No,Approved
0,Male,78854,Yes,Yes,Approved
2,Male,50495,Yes,Yes,Denied
1,Male,99169,Yes,No,Approved
4,Female,79074,Yes,Yes,Denied
1,Female,91091,No,No,Denied
3,Male,88153,Yes,Yes,Approved
4,Male,89696,Yes,No,Approved
2,Female,30541,No,No,Denied
1,Female,74134,No,No,Denied
1,Female,86524,No,No,Denied
1,Male,87491,Yes,No,Approved
1,Female,50516,No,No,Denied
3,Male,50001,Yes,No,Denied
2,Female,55879,Yes,No,Denied
2,Female,59713,Yes,No,Denied
2,Male,43017,No,No,Denied
3,Female,57755,Yes,Yes,Denied
4,Male,119516,No,Yes,Approved
1,Female,93540,Yes,No,Approved
3,Male,106021,Yes,Yes,Approved
1,Male,54770,Yes,Yes,Denied
1,Female,79797,Yes,No,Denied
4,Male,54519,Yes,No,Denied
0,Female,33819,No,No,Denied
0,Male,68448,Yes,Yes,Approved
1,Male,43025,Yes,Yes,Denied
2,Female,41887,Yes,No,Denied
1,Male,87447,Yes,Yes,Approved
0,Female,36853,No,Yes,Denied
0,Male,48183,Yes,Yes,Denied
1,Female,45786,No,Yes,Denied
2,Male,46679,Yes,No,Denied
3,Female,81951,No,No,Denied
1,Male,93720,Yes,Yes,Approved
0,Male,92394,No,No,Approved
2,Female,81865,No,Yes,Denied
0,Female,70857,Yes,No,Denied
1,Male,88711,Yes,No,Approved
2,Male,84555,Yes,Yes,Approved
1,Male,99135,Yes,No,Approved
2,Female,83790,Yes,Yes,Approved
2,Female,94837,Yes,No,Approved
2,Male,111113,Yes,No,Approved
2,Female,99212,No,Yes,Approved
3,Male,118228,No,No,Approved
1,Male,78985,Yes,No,Approved
3,Male,55807,Yes,Yes,Denied
2,Female,67622,Yes,Yes,Denied
2,Female,75811,No,No,Denied
1,Male,77774,No,Yes,Approved
2,Female,74832,Yes,Yes,Denied
1,Male,105168,Yes,Yes,Approved
1,Female,69952,No,Yes,Denied
2,Female,50692,No,Yes,Denied
2,Female,69886,Yes,No,Denied
2,Male,90281,Yes,Yes,Approved
2,Male,44810,Yes,No,Denied
1,Male,58576,Yes,No,Denied
5,Male,49662,Yes,No,Denied
3,Male,95245,Yes,No,Approved
1,Female,42033,No,No,Denied
0,Male,81200,Yes,No,Approved
0,Female,37737,Yes,Yes,Denied
2,Male,73771,Yes,No,Denied
2,Male,70478,Yes,Yes,Denied
0,Male,103675,Yes,No,Approved
2,Male,116335,Yes,Yes,Approved
8,Female,96967,Yes,No,Approved
3,Female,61019,Yes,Yes,Denied
2,Male,110771,No,No,Approved
3,Female,68099,Yes,Yes,Denied
1,Male,94719,Yes,Yes,Approved
2,Male,64792,No,Yes,Denied
6,Female,45149,Yes,No,Denied
1,Male,44320,No,Yes,Denied
0,Female,96094,Yes,No,Approved
2,Male,50863,Yes,Yes,Denied
3,Female,58255,Yes,Yes,Denied
2,Female,32009,No,No,Denied
2,Male,64153,Yes,No,Denied
3,Male,96225,No,Yes,Approved
2,Female,45552,No,No,Denied
3,Male,111217,Yes,Yes,Approved
3,Female,37106,Yes,No,Denied
0,Male,110099,Yes,Yes,Approved
1,Female,85795,Yes,No,Approved
1,Female,60179,No,No,Denied
5,Female,33860,No,No,Denied
1,Female,98283,Yes,No,Approved
1,Female,45736,Yes,No,Denied
2,Female,56326,No,No,Denied
1,Male,48494,Yes,Yes,Denied
3,Female,52481,Yes,Yes,Denied
1,Female,70737,Yes,No,Denied
2,Female,71060,Yes,No,Denied
6,Female,34665,No,No,Denied
2,Male,79226,Yes,No,Approved
1,Male,112783,Yes,Yes,Approved
2,Female,56407,Yes,Yes,Denied
3,Male,80113,Yes,No,Approved
3,Male,107933,Yes,Yes,Approved
3,Male,59595,Yes,Yes,Denied
3,Male,63052,Yes,No,Denied
4,Female,53096,Yes,No,Denied
4,Male,75278,Yes,Yes,Approved
2,Male,91299,No,No,Approved
3,Male,84143,Yes,Yes,Approved
1,Female,67487,Yes,No,Denied
6,Female,73545,Yes,Yes,Denied
2,Male,40308,No,No,Denied
0,Male,116555,No,Yes,Approved
3,Female,58447,Yes,No,Denied
6,Female,66724,Yes,No,Denied
2,Male,40618,Yes,Yes,Denied
3,Female,96132,Yes,No,Approved
3,Female,51195,Yes,No,Denied
2,Female,63658,Yes,Yes,Denied
3,Female,40622,Yes,No,Denied
3,Male,78893,Yes,Yes,Approved
3,Female,74397,Yes,No,Denied
2,Male,57680,Yes,Yes,Denied
2,Female,86570,Yes,No,Approved
0,Male,69631,Yes,No,Denied
0,Female,34699,Yes,Yes,Denied
1,Female,96835,No,No,Approved
1,Female,46880,Yes,Yes,Denied
2,Male,110644,Yes,No,Approved
2,Female,57450,No,No,Denied
3,Female,42339,Yes,No,Denied
2,Female,55405,No,No,Denied
4,Male,73635,No,No,Denied
3,Female,46229,Yes,No,Denied
1,Female,58419,Yes,Yes,Denied
4,Female,54862,No,No,Denied
5,Male,89982,Yes,Yes,Approved
0,Male,109985,Yes,Yes,Approved
7,Male,49224,Yes,Yes,Denied
2,Female,99167,Yes,No,Approved
1,Female,91829,No,No,Approved
3,Male,95215,Yes,No,Approved
3,Male,75169,Yes,No,Approved
1,Male,91253,No,No,Approved
0,Female,43388,Yes,No,Denied
7,Male,70679,Yes,Yes,Denied
2,Male,50255,Yes,No,Denied
1,Male,104454,No,Yes,Approved
4,Male,95762,Yes,Yes,Approved
2,Female,39779,No,Yes,Denied
5,Female,85577,No,No,Denied
5,Male,78242,Yes,Yes,Approved
2,Male,45664,Yes,No,Denied
3,Male,116091,Yes,Yes,Approved
1,Male,59376,Yes,Yes,Denied
3,Female,87982,No,Yes,Approved
2,Male,111314,Yes,Yes,Approved
3,Male,118232,Yes,Yes,Approved
4,Male,104884,Yes,No,Approved
0,Female,92530,Yes,Yes,Approved
4,Female,60633,Yes,No,Denied
1,Female,48793,Yes,No,Denied
1,Female,86156,Yes,Yes,Approved
2,Male,118924,Yes,Yes,Approved
2,Male,66892,Yes,No,Denied
3,Female,72530,No,Yes,Denied
1,Female,71976,Yes,Yes,Denied
0,Male,86789,No,Yes,Approved
1,Female,88429,No,No,Denied
2,Male,105469,Yes,Yes,Approved
5,Female,74040,No,Yes,Denied
2,Female,90987,No,No,Denied
4,Male,46386,Yes,No,Denied
0,Male,91896,Yes,No,Approved
2,Male,68437,No,Yes,Denied
3,Male,59188,Yes,Yes,Denied
1,Male,78698,Yes,No,Approved
3,Male,56231,Yes,No,Denied
2,Male,103844,No,No,Approved
4,Female,68975,No,No,Denied
2,Female,88429,Yes,No,Approved
0,Female,31680,Yes,No,Denied
1,Female,68633,No,Yes,Denied
5,Female,42375,No,No,Denied
4,Male,107642,Yes,No,Approved
3,Male,60185,Yes,Yes,Denied
1,Male,98078,Yes,No,Approved
3,Female,48124,No,Yes,Denied
1,Female,34400,Yes,No,Denied
2,Female,39219,Yes,Yes,Denied
1,Male,42354,Yes,No,Denied
4,Male,53467,No,No,Denied
2,Female,94042,Yes,No,Approved
2,Female,40595,No,No,Denied
1,Female,43950,Yes,Yes,Denied
4,Female,87454,No,No,Denied
1,Female,69953,Yes,No,Denied
0,Female,53313,No,No,Denied
1,Male,52789,Yes,No,Denied
4,Female,45882,No,Yes,Denied
2,Female,99359,Yes,No,Approved
5,Male,115198,Yes,Yes,Approved
0,Female,77390,Yes,No,Denied
3,Male,76716,Yes,Yes,Approved
2,Female,45589,Yes,No,Denied
4,Male,45154,Yes,Yes,Denied
5,Male,54633,No,Yes,Denied
0,Female,46306,No,No,Denied
3,Male,115714,No,No,Approved
1,Female,70983,Yes,No,Denied
2,Female,49965,Yes,No,Denied
0,Male,78675,Yes,No,Approved
1,Female,54562,No,Yes,Denied
6,Female,38955,No,No,Denied
1,Male,69401,Yes,No,Denied
0,Female,73228,Yes,No,Denied
0,Male,84662,Yes,No,Approved
2,Male,88184,Yes,Yes,Approved
0,Female,58956,No,No,Denied
4,Male,86910,Yes,No,Approved
4,Male,54216,Yes,Yes,Denied
0,Female,70292,No,Yes,Denied
2,Female,56993,Yes,No,Denied
1,Female,67841,Yes,Yes,Denied
2,Male,41150,Yes,No,Denied
2,Female,93788,No,No,Approved
0,Female,77131,Yes,No,Denied
0,Female,58286,No,Yes,Denied
2,Male,109871,Yes,No,Approved
2,Female,72619,Yes,No,Denied
5,Female,84070,Yes,No,Denied
1,Male,60067,Yes,No,Denied
3,Female,44445,No,Yes,Denied
6,Male,115813,Yes,Yes,Approved
5,Male,43328,Yes,No,Denied
1,Female,49138,Yes,Yes,Denied
3,Female,78122,No,No,Denied
2,Male,58620,Yes,No,Denied
2,Female,41725,Yes,Yes,Denied
0,Female,77225,No,No,Denied
1,Male,41564,Yes,Yes,Denied
1,Male,41093,Yes,Yes,Denied
0,Male,76850,Yes,Yes,Approved
4,Male,61636,No,No,Denied
2,Male,81239,No,Yes,Approved
1,Female,62241,No,No,Denied
1,Male,79785,Yes,Yes,Approved
1,Female,88741,No,No,Approved
3,Female,30631,Yes,No,Denied
0,Female,50141,No,No,Denied
1,Male,64455,Yes,No,Denied
3,Female,72181,Yes,No,Denied
2,Female,43885,Yes,No,Denied
2,Female,34196,No,No,Denied
3,Female,82916,Yes,No,Denied
4,Male,64186,Yes,No,Denied
2,Male,79682,No,No,Denied
3,Female,97029,No,No,Approved
2,Male,93773,No,No,Approved
3,Female,40558,No,Yes,Denied
2,Female,33847,No,No,Denied
3,Female,61410,No,No,Denied
1,Male,97386,Yes,No,Approved
2,Female,31062,No,No,Denied
2,Female,86996,Yes,No,Denied
4,Male,71396,Yes,No,Denied
3,Male,62679,No,No,Denied
5,Male,56252,Yes,No,Denied
3,Male,80098,Yes,No,Approved
2,Female,33047,Yes,No,Denied
2,Female,74427,No,No,Denied
5,Female,61098,No,No,Denied
2,Female,32183,Yes,No,Denied
3,Male,68298,Yes,Yes,Denied
1,Female,62323,Yes,No,Denied
1,Female,89924,No,No,Approved
1,Male,83749,Yes,Yes,Approved
1,Female,86831,Yes,Yes,Approved
1,Female,31942,Yes,No,Denied
2,Male,102724,Yes,Yes,Approved
5,Male,52511,Yes,No,Denied
2,Female,49188,No,Yes,Denied
2,Male,104002,Yes,Yes,Approved
0,Female,90244,No,No,Approved
1,Female,87155,No,No,Denied
4,Female,32106,No,No,Denied
1,Female,94813,No,No,Approved
0,Female,90330,No,No,Approved
2,Female,79091,No,No,Denied
0,Female,71408,No,No,Denied
3,Male,109132,Yes,No,Approved
0,Female,66895,Yes,No,Denied
0,Female,40765,Yes,Yes,Denied
0,Male,56571,Yes,Yes,Denied
1,Female,48905,No,No,Denied
1,Male,92117,Yes,No,Approved
2,Male,79999,Yes,No,Approved
0,Male,58297,Yes,No,Denied
3,Female,50591,Yes,No,Denied
4,Male,99351,Yes,Yes,Approved
2,Male,86365,Yes,No,Approved
3,Male,44626,Yes,No,Denied
3,Male,113491,Yes,Yes,Approved
2,Female,30518,No,No,Denied
1,Female,72756,Yes,No,Denied
2,Female,58554,Yes,No,Denied
3,Female,42744,Yes,No,Denied
3,Female,52947,No,No,Denied
1,Male,82923,Yes,No,Approved
4,Male,56957,Yes,Yes,Denied
1,Male,65421,No,No,Denied
2,Female,75692,No,No,Denied
3,Male,119111,Yes,No,Approved
2,Female,90370,No,Yes,Approved
1,Male,97478,Yes,No,Approved
2,Female,66872,No,No,Denied
3,Female,51722,No,Yes,Denied
3,Male,109215,Yes,No,Approved
2,Female,47991,Yes,No,Denied
2,Female,75795,Yes,No,Denied
1,Male,68564,Yes,Yes,Denied
1,Male,76295,Yes,No,Denied
1,Male,70041,No,Yes,Denied
0,Male,44534,Yes,Yes,Denied
0,Male,89010,Yes,Yes,Approved
4,Female,51865,Yes,No,Denied
1,Female,88160,Yes,No,Denied
1,Male,87784,Yes,Yes,Approved
2,Male,55550,Yes,Yes,Denied
0,Female,81469,No,No,Denied
2,Female,90447,No,No,Denied
2,Male,73971,Yes,Yes,Approved
2,Female,83522,No,No,Denied
0,Female,48376,No,Yes,Denied
3,Male,59291,Yes,No,Denied
7,Female,74851,No,No,Denied
2,Male,64754,Yes,No,Denied
3,Female,75352,No,No,Denied
4,Female,49549,Yes,No,Denied
1,Male,101795,Yes,No,Approved
2,Female,56002,Yes,Yes,Denied
0,Male,64694,Yes,No,Denied
2,Female,85999,No,No,Denied
1,Male,86149,Yes,No,Approved
0,Male,112800,Yes,No,Approved
1,Male,87998,Yes,No,Approved
3,Male,57119,Yes,Yes,Denied
2,Female,80522,Yes,No,Denied
2,Female,76002,Yes,Yes,Denied
1,Female,73383,Yes,Yes,Denied
3,Female,33359,No,Yes,Denied
3,Male,79716,Yes,Yes,Approved
2,Female,45804,No,Yes,Denied
1,Male,74516,Yes,No,Denied
2,Male,109410,No,No,Approved
3,Female,75690,Yes,No,Denied
2,Female,41721,Yes,No,Denied
2,Female,79425,Yes,Yes,Approved
0,Male,55862,Yes,Yes,Denied
2,Male,70320,Yes,Yes,Denied
2,Female,42353,Yes,Yes,Denied
3,Male,71982,No,No,Denied
1,Male,102966,Yes,Yes,Approved
1,Male,96980,No,No,Approved
2,Female,86174,No,No,Denied
4,Male,57830,Yes,Yes,Denied
2,Male,46537,Yes,No,Denied
3,Male,60105,No,Yes,Denied
3,Male,46736,Yes,No,Denied
4,Male,82003,Yes,Yes,Approved
1,Female,65925,No,No,Denied
3,Female,46186,Yes,No,Denied
1,Male,90073,Yes,Yes,Approved
5,Female,74694,No,No,Denied
2,Male,61756,Yes,No,Denied
1,Female,75345,Yes,Yes,Denied
3,Female,88654,Yes,Yes,Approved
4,Female,69590,No,Yes,Denied
2,Female,83396,Yes,Yes,Approved
4,Male,109475,Yes,Yes,Approved
1,Male,73328,Yes,Yes,Approved
1,Male,71452,Yes,Yes,Denied
1,Male,73952,No,Yes,Denied
2,Female,59519,Yes,Yes,Denied
4,Female,47404,Yes,No,Denied
1,Male,107222,Yes,Yes,Approved
0,Male,97669,No,Yes,Approved
0,Female,38053,Yes,Yes,Denied
3,Female,64232,Yes,Yes,Denied
3,Female,56942,Yes,No,Denied
0,Female,41624,Yes,No,Denied
2,Male,113242,Yes,No,Approved
1,Male,95883,Yes,No,Approved
4,Male,83379,No,Yes,Approved
1,Female,59275,Yes,No,Denied
2,Male,111196,Yes,Yes,Approved
4,Female,39257,No,No,Denied
4,Female,68082,Yes,No,Denied
3,Female,70788,No,No,Denied
1,Male,104224,Yes,Yes,Approved
1,Male,44479,Yes,No,Denied
2,Male,102035,Yes,Yes,Approved
3,Male,50323,Yes,Yes,Denied
3,Female,65125,No,No,Denied
3,Female,34631,No,No,Denied
3,Female,52353,No,Yes,Denied
2,Male,87344,Yes,No,Approved
3,Male,119662,Yes,No,Approved
4,Male,49738,Yes,No,Denied
2,Female,91551,Yes,Yes,Approved
2,Female,36656,Yes,No,Denied
3,Female,41001,Yes,Yes,Denied
3,Female,49757,Yes,No,Denied
2,Female,32235,Yes,No,Denied
3,Male,62974,No,Yes,Denied
1,Male,102692,Yes,Yes,Approved
3,Male,82967,Yes,Yes,Approved
2,Male,115425,Yes,No,Approved
2,Female,73526,No,Yes,Denied
2,Female,74029,Yes,No,Denied
1,Female,67359,No,Yes,Denied
2,Female,62775,Yes,No,Denied
4,Male,82355,Yes,Yes,Approved
0,Male,79420,Yes,Yes,Approved
2,Male,79905,Yes,No,Denied
3,Female,51838,No,No,Denied
1,Male,85910,Yes,No,Approved
2,Female,61973,Yes,Yes,Denied
2,Male,115844,Yes,No,Approved
1,Male,84470,Yes,No,Approved
5,Male,47340,Yes,No,Denied
5,Female,48674,Yes,No,Denied
1,Male,80732,No,No,Approved
2,Male,83258,Yes,No,Approved
0,Female,91405,Yes,No,Approved
1,Female,78637,Yes,Yes,Denied
4,Female,40721,No,Yes,Denied
4,Female,46637,No,No,Denied
3,Female,84827,Yes,No,Denied
2,Male,91082,No,No,Approved
3,Female,40977,Yes,No,Denied
3,Female,79916,Yes,Yes,Denied
2,Male,48428,Yes,No,Denied
5,Female,60590,Yes,Yes,Denied
1,Female,31001,Yes,Yes,Denied
1,Male,84321,Yes,Yes,Approved
1,Female,45608,Yes,Yes,Denied
2,Male,115299,Yes,Yes,Approved
2,Female,37598,No,Yes,Denied
1,Male,96394,Yes,No,Approved
0,Female,60700,No,Yes,Denied
0,Female,73685,Yes,Yes,Denied
2,Female,32369,No,No,Denied
1,Female,92234,Yes,No,Approved
1,Female,35983,No,No,Denied
1,Female,42488,Yes,No,Denied
2,Female,54046,Yes,No,Denied
1,Female,55246,Yes,Yes,Denied
2,Male,82459,No,Yes,Approved
2,Male,114707,Yes,No,Approved
2,Female,70023,No,No,Denied
1,Male,80865,Yes,No,Approved
2,Female,85679,Yes,No,Denied
2,Female,78381,No,No,Denied
2,Female,97418,No,Yes,Approved
3,Female,32360,No,No,Denied
3,Female,96692,Yes,No,Approved
4,Male,109251,No,Yes,Approved
3,Male,81156,Yes,Yes,Approved
0,Female,70942,No,No,Denied
1,Female,35759,Yes,Yes,Denied
2,Male,108933,Yes,Yes,Approved
2,Female,94733,Yes,Yes,Approved
4,Male,88668,Yes,No,Approved
3,Female,41009,Yes,No,Denied
1,Female,81078,Yes,No,Denied
2,Male,103985,Yes,Yes,Approved
3,Male,117258,Yes,Yes,Approved
3,Male,46141,Yes,Yes,Denied
0,Male,71202,Yes,No,Denied
2,Female,60520,Yes,No,Denied
4,Male,40458,Yes,No,Denied
2,Male,97393,Yes,Yes,Approved
6,Female,78262,Yes,Yes,Denied
2,Male,91424,Yes,Yes,Approved
2,Female,77504,Yes,No,Denied
4,Female,69675,Yes,Yes,Denied
1,Male,106586,No,Yes,Approved
1,Female,69914,Yes,No,Denied
3,Female,81352,No,No,Denied
2,Female,90583,Yes,Yes,Approved
1,Male,55845,Yes,No,Denied
4,Male,49721,Yes,Yes,Denied
0,Female,30608,Yes,Yes,Denied
0,Male,86512,Yes,Yes,Approved
4,Female,85606,No,No,Denied
2,Male,82116,Yes,No,Approved
0,Female,74087,Yes,No,Denied
2,Male,85729,Yes,Yes,Approved
3,Female,73422,No,Yes,Denied
2,Male,105088,Yes,Yes,Approved
1,Female,95590,Yes,Yes,Approved
1,Male,55181,Yes,Yes,Denied
2,Male,118243,Yes,No,Approved
0,Female,58134,Yes,No,Denied
1,Female,42675,No,No,Denied
2,Female,55849,No,No,Denied
2,Male,101815,No,Yes,Approved
7,Female,87886,No,No,Denied
6,Female,72520,Yes,No,Denied
2,Male,111996,No,Yes,Approved
0,Female,77741,Yes,Yes,Denied
1,Female,78747,No,Yes,Denied
2,Female,91159,Yes,No,Approved
1,Male,107130,No,Yes,Approved
2,Female,89403,Yes,No,Denied
1,Male,42164,Yes,No,Denied
3,Male,112857,Yes,Yes,Approved
2,Male,58233,Yes,No,Denied
0,Female,66915,Yes,No,Denied
4,Female,96685,No,No,Approved
2,Male,83269,Yes,Yes,Approved
2,Female,66082,Yes,Yes,Denied
1,Male,42771,Yes,Yes,Denied
1,Female,65296,No,No,Denied
2,Female,52465,Yes,No,Denied
2,Female,51193,No,No,Denied
3,Female,44375,Yes,Yes,Denied
2,Female,80843,Yes,No,Denied
5,Female,87929,Yes,No,Approved
3,Male,49828,Yes,No,Denied
4,Female,94390,Yes,No,Approved
5,Male,109505,No,Yes,Approved
0,Female,74528,No,No,Denied
1,Female,62998,Yes,No,Denied
2,Male,79807,No,No,Denied
5,Male,95454,Yes,Yes,Approved
5,Female,89814,Yes,No,Denied
3,Female,43651,No,No,Denied
4,Male,68905,No,Yes,Denied
3,Female,76735,Yes,No,Denied
5,Male,82018,Yes,No,Approved
2,Male,57157,No,No,Denied
3,Male,68139,Yes,No,Denied
1,Male,104891,Yes,Yes,Approved
0,Female,74201,No,No,Denied
1,Female,39852,No,No,Denied
0,Male,118024,No,Yes,Approved
5,Male,56532,Yes,No,Denied
2,Female,79989,Yes,No,Denied
3,Female,69870,Yes,No,Denied
4,Female,41000,Yes,No,Denied
0,Female,88349,No,Yes,Approved
0,Male,75004,No,No,Denied
2,Male,91327,No,Yes,Approved
0,Male,99858,No,No,Approved
2,Female,70911,Yes,No,Denied
0,Male,62294,No,No,Denied
0,Female,73167,No,No,Denied
4,Female,39606,No,Yes,Denied
0,Male,44282,No,Yes,Denied
0,Male,84171,Yes,Yes,Approved
1,Female,78269,Yes,No,Denied
1,Female,39399,No,Yes,Denied
1,Female,60275,Yes,No,Denied
1,Female,35736,Yes,No,Denied
1,Female,70852,No,Yes,Denied
3,Male,45589,Yes,Yes,Denied
5,Female,60878,Yes,No,Denied
1,Male,89440,Yes,No,Approved
1,Male,40477,No,No,Denied
1,Female,97338,Yes,Yes,Approved
1,Female,69147,Yes,No,Denied
2,Male,87703,Yes,Yes,Approved
2,Female,92857,Yes,No,Approved
0,Female,96832,Yes,No,Approved
1,Female,75113,Yes,No,Denied
2,Male,105952,Yes,No,Approved
0,Female,33292,Yes,No,Denied
3,Female,32979,No,Yes,Denied
2,Male,57238,Yes,No,Denied
1,Female,94545,Yes,No,Approved
2,Female,38164,Yes,No,Denied
3,Female,89756,Yes,No,Approved
1,Female,89131,Yes,Yes,Approved
1,Female,33733,Yes,No,Denied
0,Female,90350,No,No,Denied
1,Male,53687,No,Yes,Denied
1,Male,66555,No,Yes,Denied
4,Male,50593,Yes,Yes,Denied
1,Female,64162,Yes,Yes,Denied
2,Female,99453,Yes,No,Approved
1,Female,98839,Yes,No,Approved
1,Female,43671,No,No,Denied
3,Female,76261,Yes,No,Denied
1,Female,45773,No,No,Denied
1,Female,60862,No,Yes,Denied
3,Female,42303,Yes,No,Denied
4,Female,66582,Yes,No,Denied
5,Female,75418,Yes,No,Denied
1,Male,108960,Yes,Yes,Approved
1,Female,85138,No,Yes,Approved
1,Female,66621,Yes,No,Denied
3,Female,74612,Yes,No,Denied
2,Female,35366,No,No,Denied
0,Male,44469,Yes,Yes,Denied
0,Male,106841,Yes,Yes,Approved
3,Male,69415,No,No,Denied
1,Male,114357,No,No,Approved
4,Male,84762,Yes,No,Approved
3,Female,73272,No,No,Denied
8,Male,45594,Yes,Yes,Denied
2,Female,54262,Yes,No,Denied
3,Female,86323,No,No,Denied
3,Male,63127,No,No,Denied
3,Male,58955,Yes,No,Denied
1,Female,89506,No,No,Approved
3,Female,69717,No,No,Denied
2,Female,92485,Yes,Yes,Approved
1,Female,99775,No,No,Approved
1,Female,87349,Yes,No,Denied
1,Female,55674,Yes,Yes,Denied
1,Male,44743,Yes,Yes,Denied
3,Female,61628,No,Yes,Denied
2,Female,64367,Yes,No,Denied
2,Female,55556,Yes,Yes,Denied
4,Male,65888,No,No,Denied
2,Male,69914,No,No,Denied
2,Female,68798,Yes,Yes,Denied
2,Male,102656,Yes,No,Approved
0,Female,83496,No,Yes,Approved
1,Female,61173,Yes,No,Denied
1,Male,44892,Yes,No,Denied
2,Male,118446,Yes,Yes,Approved
3,Male,93902,Yes,No,Approved
0,Female,81575,No,No,Denied
4,Female,52742,Yes,No,Denied
0,Female,63176,No,No,Denied
0,Female,58097,Yes,No,Denied
0,Female,91506,Yes,Yes,Approved
0,Male,40606,Yes,No,Denied
3,Male,102084,Yes,Yes,Approved
3,Male,60537,No,Yes,Denied
1,Female,77406,No,Yes,Denied
0,Male,41455,No,Yes,Denied
2,Male,87526,Yes,Yes,Approved
3,Male,94195,No,No,Approved
2,Male,99399,Yes,No,Approved
2,Male,83311,Yes,No,Approved
1,Male,60935,Yes,No,Denied
0,Female,41647,Yes,Yes,Denied
1,Male,71026,Yes,No,Denied
3,Male,83508,Yes,Yes,Approved
4,Male,69090,Yes,Yes,Denied
0,Male,54935,Yes,No,Denied
0,Male,91317,No,No,Approved
2,Male,61264,Yes,No,Denied
0,Female,88430,Yes,No,Approved
6,Female,50311,Yes,No,Denied
0,Female,71241,No,No,Denied
2,Female,96516,Yes,Yes,Approved
3,Male,77368,Yes,Yes,Approved
3,Female,98078,Yes,No,Approved
1,Female,55602,No,No,Denied
2,Male,116951,Yes,Yes,Approved
0,Male,74427,Yes,Yes,Approved
2,Female,81723,Yes,No,Denied
2,Male,115938,Yes,Yes,Approved
4,Female,69981,No,No,Denied
1,Female,79167,Yes,No,Denied
1,Male,108134,Yes,Yes,Approved
4,Female,32770,No,No,Denied
1,Female,31516,Yes,No,Denied
1,Female,59843,Yes,Yes,Denied
2,Male,113157,Yes,Yes,Approved
1,Male,96466,Yes,Yes,Approved
1,Female,69892,No,Yes,Denied
0,Male,68539,Yes,No,Denied
2,Male,70632,Yes,No,Denied
7,Male,59828,No,No,Denied
2,Female,38299,No,No,Denied
5,Female,83432,Yes,Yes,Approved
2,Male,47700,Yes,Yes,Denied
0,Male,86986,Yes,Yes,Approved
1,Female,53355,No,No,Denied
0,Male,56929,Yes,No,Denied
0,Male,96494,Yes,Yes,Approved
2,Male,96848,Yes,Yes,Approved
1,Male,79100,No,No,Approved
0,Female,68181,Yes,No,Denied
0,Male,104730,No,Yes,Approved
2,Female,63147,No,Yes,Denied
0,Male,69970,Yes,No,Denied
3,Female,75295,No,No,Denied
3,Male,99527,Yes,Yes,Approved
9,Female,66373,No,Yes,Denied
1,Female,44524,Yes,No,Denied
2,Male,102611,Yes,Yes,Approved
2,Male,57178,No,No,Denied
2,Female,43236,Yes,No,Denied
3,Female,94438,No,No,Approved
2,Female,46614,No,No,Denied
1,Female,82570,Yes,No,Denied
3,Female,31201,Yes,No,Denied
3,Female,44042,No,Yes,Denied
2,Female,92044,Yes,No,Approved
1,Female,72190,No,No,Denied
4,Male,76756,Yes,No,Denied
2,Female,67707,Yes,Yes,Denied
4,Male,99511,Yes,No,Approved
0,Female,86156,No,Yes,Approved
